Source,Target,IntervalNumber,StartTime,EndTime,Duration,DurationRatio,RangeMax,RangeMin,RangeRate,LinkID,LinkType
LEO_11 +Y_OCT,LEO_48 +Y_OCT,1,16-Feb-2023 01:04:30,16-Feb-2023 01:15:30,660,0.0916666666666667,6365681.049,5412908.2297,30,LEO_11 +Y_OCT--LEO_48 +Y_OCT--1,LEO_LEO
LEO_11 +Y_OCT,LEO_51 +Y_OCT,2,16-Feb-2023 00:43:30,16-Feb-2023 00:54:30,660,0.0916666666666667,7989812.2063,7323573.8647,30,LEO_11 +Y_OCT--LEO_51 +Y_OCT--2,LEO_LEO
LEO_12 +Y_OCT,LEO_41 -X_OCT,1,16-Feb-2023 00:54:30,16-Feb-2023 01:05:30,660,0.0916666666666667,7710316.5094,5419767.8169,30,LEO_12 +Y_OCT--LEO_41 -X_OCT--1,LEO_LEO
LEO_12 +Y_OCT,LEO_52 +Y_OCT,2,16-Feb-2023 00:29:30,16-Feb-2023 00:40:30,660,0.0916666666666667,7937903.4656,7321703.7199,30,LEO_12 +Y_OCT--LEO_52 +Y_OCT--2,LEO_LEO
LEO_13 +Y_OCT,LEO_36 +Y_OCT,2,16-Feb-2023 00:24:30,16-Feb-2023 00:35:30,660,0.0916666666666667,7944958.9971,7321807.0131,30,LEO_13 +Y_OCT--LEO_36 +Y_OCT--2,LEO_LEO
LEO_13 +Y_OCT,LEO_47 +X_OCT,2,16-Feb-2023 01:48:30,16-Feb-2023 01:59:30,660,0.0916666666666667,7874443.9385,5412548.1874,30,LEO_13 +Y_OCT--LEO_47 +X_OCT--2,LEO_LEO
LEO_14 +Y_OCT,LEO_37 +Y_OCT,1,16-Feb-2023 00:10:30,16-Feb-2023 00:21:30,660,0.0916666666666667,7982561.2671,7323161.7428,30,LEO_14 +Y_OCT--LEO_37 +Y_OCT--1,LEO_LEO
LEO_14 +Y_OCT,LEO_43 -X_OCT,1,16-Feb-2023 00:27:30,16-Feb-2023 00:38:30,660,0.0916666666666667,7859533.4628,5412686.0664,30,LEO_14 +Y_OCT--LEO_43 -X_OCT--1,LEO_LEO
LEO_14 +Y_OCT,LEO_43 +Y_OCT,1,16-Feb-2023 00:23:30,16-Feb-2023 00:34:30,660,0.0916666666666667,6354571.1779,5412685.9448,30,LEO_14 +Y_OCT--LEO_43 +Y_OCT--1,LEO_LEO
LEO_14 +Y_OCT,LEO_48 +X_OCT,2,16-Feb-2023 01:35:30,16-Feb-2023 01:46:30,660,0.0916666666666667,7590698.5879,5416024.396,30,LEO_14 +Y_OCT--LEO_48 +X_OCT--2,LEO_LEO
LEO_14 +Y_OCT,LEO_54 +Y_OCT,2,16-Feb-2023 00:02:30,16-Feb-2023 00:13:30,660,0.0916666666666667,7997627.945,7324071.026,30,LEO_14 +Y_OCT--LEO_54 +Y_OCT--2,LEO_LEO
LEO_15 +Y_OCT,LEO_38 +Y_OCT,4,16-Feb-2023 01:46:30,16-Feb-2023 01:57:30,660,0.0916666666666667,7929854.2338,7321646.0654,30,LEO_15 +Y_OCT--LEO_38 +Y_OCT--4,LEO_LEO
LEO_15 +Y_OCT,LEO_41 +X_OCT,2,16-Feb-2023 01:21:30,16-Feb-2023 01:32:30,660,0.0916666666666667,7725128.6901,5418598.7827,30,LEO_15 +Y_OCT--LEO_41 +X_OCT--2,LEO_LEO
LEO_15 +Y_OCT,LEO_44 -X_OCT,1,16-Feb-2023 00:13:30,16-Feb-2023 00:24:30,660,0.0916666666666667,7724182.5774,5418670.3668,30,LEO_15 +Y_OCT--LEO_44 -X_OCT--1,LEO_LEO
LEO_16 +Y_OCT,LEO_39 +Y_OCT,1,16-Feb-2023 01:32:30,16-Feb-2023 01:43:30,660,0.0916666666666667,7998162.3059,7324107.0046,30,LEO_16 +Y_OCT--LEO_39 +Y_OCT--1,LEO_LEO
LEO_16 +Y_OCT,LEO_42 +X_OCT,1,16-Feb-2023 01:07:30,16-Feb-2023 01:18:30,660,0.0916666666666667,7860485.2659,5412674.1885,30,LEO_16 +Y_OCT--LEO_42 +X_OCT--1,LEO_LEO
LEO_16 +Y_OCT,LEO_42 +Y_OCT,1,16-Feb-2023 01:11:30,16-Feb-2023 01:22:30,660,0.0916666666666667,6353815.0429,5412674.0671,30,LEO_16 +Y_OCT--LEO_42 +Y_OCT--1,LEO_LEO
LEO_16 +Y_OCT,LEO_56 +Y_OCT,2,16-Feb-2023 01:24:30,16-Feb-2023 01:35:30,660,0.0916666666666667,7982031.7131,7323133.5137,30,LEO_16 +Y_OCT--LEO_56 +Y_OCT--2,LEO_LEO
LEO_17 +Y_OCT,LEO_48 +Y_OCT,2,16-Feb-2023 01:17:30,16-Feb-2023 01:28:30,660,0.0916666666666667,7944700.2088,7321802.362,30,LEO_17 +Y_OCT--LEO_48 +Y_OCT--2,LEO_LEO
LEO_17 +Y_OCT,LEO_51 +X_OCT,2,16-Feb-2023 00:52:30,16-Feb-2023 01:03:30,660,0.0916666666666667,7697877.6263,5420829.3788,30,LEO_17 +Y_OCT--LEO_51 +X_OCT--2,LEO_LEO
LEO_18 +Y_OCT,LEO_41 +Y_OCT,1,16-Feb-2023 01:03:30,16-Feb-2023 01:14:30,660,0.0916666666666667,7982826.106,7323175.9565,30,LEO_18 +Y_OCT--LEO_41 +Y_OCT--1,LEO_LEO
LEO_18 +Y_OCT,LEO_52 +X_OCT,1,16-Feb-2023 00:38:30,16-Feb-2023 00:49:30,660,0.0916666666666667,7833065.6838,5413184.6645,30,LEO_18 +Y_OCT--LEO_52 +X_OCT--1,LEO_LEO
LEO_18 +Y_OCT,LEO_55 -X_OCT,1,16-Feb-2023 01:20:30,16-Feb-2023 01:31:30,660,0.0916666666666667,7859057.5741,5412692.1626,30,LEO_18 +Y_OCT--LEO_55 -X_OCT--1,LEO_LEO
LEO_18 +Y_OCT,LEO_55 +Y_OCT,1,16-Feb-2023 01:16:30,16-Feb-2023 01:27:30,660,0.0916666666666667,6354949.3236,5412692.0409,30,LEO_18 +Y_OCT--LEO_55 +Y_OCT--1,LEO_LEO
LEO_18 +Y_OCT,LEO_58 +Y_OCT,2,16-Feb-2023 00:55:30,16-Feb-2023 01:06:30,660,0.0916666666666667,7997360.8256,7324053.1358,30,LEO_18 +Y_OCT--LEO_58 +Y_OCT--2,LEO_LEO
LEO_19 +Y_OCT,LEO_56 -X_OCT,1,16-Feb-2023 01:06:30,16-Feb-2023 01:17:30,660,0.0916666666666667,7723709.5382,5418706.3154,30,LEO_19 +Y_OCT--LEO_56 -X_OCT--1,LEO_LEO
LEO_19 +Y_OCT,LEO_59 +Y_OCT,2,16-Feb-2023 00:41:30,16-Feb-2023 00:52:30,660,0.0916666666666667,7930623.3432,7321648.7768,30,LEO_19 +Y_OCT--LEO_59 +Y_OCT--2,LEO_LEO
LEO_20 +Y_OCT,LEO_43 +Y_OCT,2,16-Feb-2023 00:36:30,16-Feb-2023 00:47:30,660,0.0916666666666667,7952306.2075,7321966.2137,30,LEO_20 +Y_OCT--LEO_43 +Y_OCT--2,LEO_LEO
LEO_20 +Y_OCT,LEO_49 -X_OCT,1,16-Feb-2023 00:52:30,16-Feb-2023 01:03:30,660,0.0916666666666667,7589290.4312,5415943.4992,30,LEO_20 +Y_OCT--LEO_49 -X_OCT--1,LEO_LEO
LEO_20 +Y_OCT,LEO_54 +X_OCT,2,16-Feb-2023 00:11:30,16-Feb-2023 00:22:30,660,0.0916666666666667,7684030.8539,5422096.9546,30,LEO_20 +Y_OCT--LEO_54 +X_OCT--2,LEO_LEO
LEO_21 +Y_OCT,LEO_44 +Y_OCT,2,16-Feb-2023 00:22:30,16-Feb-2023 00:33:30,660,0.0916666666666667,7975077.4363,7322786.6177,30,LEO_21 +Y_OCT--LEO_44 +Y_OCT--2,LEO_LEO
LEO_21 +Y_OCT,LEO_50 -X_OCT,1,16-Feb-2023 00:39:30,16-Feb-2023 00:50:30,660,0.0916666666666667,7873015.5032,5412556.9389,30,LEO_21 +Y_OCT--LEO_50 -X_OCT--1,LEO_LEO
LEO_21 +Y_OCT,LEO_50 +Y_OCT,1,16-Feb-2023 00:35:30,16-Feb-2023 00:46:30,660,0.0916666666666667,6343882.7285,5412556.8199,30,LEO_21 +Y_OCT--LEO_50 +Y_OCT--1,LEO_LEO
LEO_22 +Y_OCT,LEO_51 -X_OCT,1,16-Feb-2023 00:25:30,16-Feb-2023 00:36:30,660,0.0916666666666667,7737585.0752,5417695.5566,30,LEO_22 +Y_OCT--LEO_51 -X_OCT--1,LEO_LEO
LEO_22 +Y_OCT,LEO_56 +X_OCT,2,16-Feb-2023 01:33:30,16-Feb-2023 01:44:30,660,0.0916666666666667,7711734.6813,5419651.4179,30,LEO_22 +Y_OCT--LEO_56 +X_OCT--2,LEO_LEO
LEO_22 +Y_OCT,LEO_62 +Y_OCT,2,16-Feb-2023 00:00:30,16-Feb-2023 00:11:30,660,0.0916666666666667,7930366.9305,7321647.8068,30,LEO_22 +Y_OCT--LEO_62 +Y_OCT--2,LEO_LEO
LEO_23 +Y_OCT,LEO_46 +Y_OCT,3,16-Feb-2023 01:44:30,16-Feb-2023 01:55:30,660,0.0916666666666667,7990610.215,7323622.1205,30,LEO_23 +Y_OCT--LEO_46 +Y_OCT--3,LEO_LEO
LEO_23 +Y_OCT,LEO_49 +X_OCT,1,16-Feb-2023 01:19:30,16-Feb-2023 01:30:30,660,0.0916666666666667,7847009.6276,5412881.4729,30,LEO_23 +Y_OCT--LEO_49 +X_OCT--1,LEO_LEO
LEO_23 +Y_OCT,LEO_49 +Y_OCT,1,16-Feb-2023 01:23:30,16-Feb-2023 01:34:30,660,0.0916666666666667,6364542.3583,5412881.349,30,LEO_23 +Y_OCT--LEO_49 +Y_OCT--1,LEO_LEO
LEO_23 +Y_OCT,LEO_52 -X_OCT,1,16-Feb-2023 00:11:30,16-Feb-2023 00:22:30,660,0.0916666666666667,7603059.6312,5416774.562,30,LEO_23 +Y_OCT--LEO_52 -X_OCT--1,LEO_LEO
LEO_23 +Y_OCT,LEO_63 +Y_OCT,2,16-Feb-2023 01:36:30,16-Feb-2023 01:47:30,660,0.0916666666666667,7989546.2853,7323557.9116,30,LEO_23 +Y_OCT--LEO_63 +Y_OCT--2,LEO_LEO
LEO_24 +Y_OCT,LEO_53 -X_OCT,2,16-Feb-2023 01:47:30,16-Feb-2023 01:58:30,660,0.0916666666666667,7709843.8088,5419806.8252,30,LEO_24 +Y_OCT--LEO_53 -X_OCT--2,LEO_LEO
LEO_24 +Y_OCT,LEO_64 +Y_OCT,2,16-Feb-2023 01:22:30,16-Feb-2023 01:33:30,660,0.0916666666666667,7938161.1334,7321706.6297,30,LEO_24 +Y_OCT--LEO_64 +Y_OCT--2,LEO_LEO
LEO_25 +Y_OCT,LEO_56 +Y_OCT,2,16-Feb-2023 01:15:30,16-Feb-2023 01:26:30,660,0.0916666666666667,7975341.1043,7322798.9593,30,LEO_25 +Y_OCT--LEO_56 +Y_OCT--2,LEO_LEO
LEO_25 +Y_OCT,LEO_59 +X_OCT,1,16-Feb-2023 00:50:30,16-Feb-2023 01:01:30,660,0.0916666666666667,7819604.7246,5413563.0655,30,LEO_25 +Y_OCT--LEO_59 +X_OCT--1,LEO_LEO
LEO_25 +Y_OCT,LEO_62 -X_OCT,1,16-Feb-2023 01:32:30,16-Feb-2023 01:43:30,660,0.0916666666666667,7872539.3748,5412560.0658,30,LEO_25 +Y_OCT--LEO_62 -X_OCT--1,LEO_LEO
LEO_25 +Y_OCT,LEO_62 +Y_OCT,1,16-Feb-2023 01:28:30,16-Feb-2023 01:39:30,660,0.0916666666666667,6344259.392,5412559.9467,30,LEO_25 +Y_OCT--LEO_62 +Y_OCT--1,LEO_LEO
LEO_26 +Y_OCT,LEO_63 -X_OCT,1,16-Feb-2023 01:18:30,16-Feb-2023 01:29:30,660,0.0916666666666667,7737111.7171,5417728.5477,30,LEO_26 +Y_OCT--LEO_63 -X_OCT--1,LEO_LEO
LEO_27 +Y_OCT,LEO_50 +Y_OCT,2,16-Feb-2023 00:48:30,16-Feb-2023 00:59:30,660,0.0916666666666667,7959687.278,7322178.4725,30,LEO_27 +Y_OCT--LEO_50 +Y_OCT--2,LEO_LEO
LEO_27 +Y_OCT,LEO_61 +X_OCT,2,16-Feb-2023 00:23:30,16-Feb-2023 00:34:30,660,0.0916666666666667,7670666.3035,5422141.6847,30,LEO_27 +Y_OCT--LEO_61 +X_OCT--2,LEO_LEO
LEO_27 +Y_OCT,LEO_64 -X_OCT,1,16-Feb-2023 01:04:30,16-Feb-2023 01:15:30,660,0.0916666666666667,7602589.8579,5416744.7396,30,LEO_27 +Y_OCT--LEO_64 -X_OCT--1,LEO_LEO
LEO_28 +Y_OCT,LEO_51 +Y_OCT,2,16-Feb-2023 00:34:30,16-Feb-2023 00:45:30,660,0.0916666666666667,7967626.8703,7322464.5218,30,LEO_28 +Y_OCT--LEO_51 +Y_OCT--2,LEO_LEO
LEO_28 +Y_OCT,LEO_57 -X_OCT,1,16-Feb-2023 00:51:30,16-Feb-2023 01:02:30,660,0.0916666666666667,7886504.2229,5412511.9141,30,LEO_28 +Y_OCT--LEO_57 -X_OCT--1,LEO_LEO
LEO_28 +Y_OCT,LEO_57 +Y_OCT,1,16-Feb-2023 00:47:30,16-Feb-2023 00:58:30,660,0.0916666666666667,6333236.4421,5412511.7977,30,LEO_28 +Y_OCT--LEO_57 +Y_OCT--1,LEO_LEO
LEO_28 +Y_OCT,LEO_62 +X_OCT,1,16-Feb-2023 00:09:30,16-Feb-2023 00:20:30,660,0.0916666666666667,7805676.4493,5414043.372,30,LEO_28 +Y_OCT--LEO_62 +X_OCT--1,LEO_LEO
LEO_29 +Y_OCT,LEO_58 -X_OCT,1,16-Feb-2023 00:37:30,16-Feb-2023 00:48:30,660,0.0916666666666667,7750996.4871,5416804.5406,30,LEO_29 +Y_OCT--LEO_58 -X_OCT--1,LEO_LEO
LEO_29 +Y_OCT,LEO_63 +X_OCT,3,16-Feb-2023 01:45:30,16-Feb-2023 01:56:30,660,0.0916666666666667,7698350.0275,5420787.7302,30,LEO_29 +Y_OCT--LEO_63 +X_OCT--3,LEO_LEO
LEO_30 +Y_OCT,LEO_53 +Y_OCT,2,16-Feb-2023 00:07:30,16-Feb-2023 00:18:30,660,0.0916666666666667,7967364.4219,7322454.1188,30,LEO_30 +Y_OCT--LEO_53 +Y_OCT--2,LEO_LEO
LEO_30 +Y_OCT,LEO_59 -X_OCT,1,16-Feb-2023 00:23:30,16-Feb-2023 00:34:30,660,0.0916666666666667,7616370.7215,5417662.6132,30,LEO_30 +Y_OCT--LEO_59 -X_OCT--1,LEO_LEO
LEO_30 +Y_OCT,LEO_64 +X_OCT,1,16-Feb-2023 01:31:30,16-Feb-2023 01:42:30,660,0.0916666666666667,7833541.0881,5413172.8405,30,LEO_30 +Y_OCT--LEO_64 +X_OCT--1,LEO_LEO
LEO_31 +Y_OCT,LEO_60 -X_OCT,1,16-Feb-2023 00:10:30,16-Feb-2023 00:21:30,660,0.0916666666666667,7900475.9987,5412553.9117,30,LEO_31 +Y_OCT--LEO_60 -X_OCT--1,LEO_LEO
LEO_31 +Y_OCT,LEO_60 +Y_OCT,1,16-Feb-2023 00:06:30,16-Feb-2023 00:17:30,660,0.0916666666666667,6343506.1175,5412553.798,30,LEO_31 +Y_OCT--LEO_60 +Y_OCT--1,LEO_LEO
LEO_32 +Y_OCT,LEO_55 +Y_OCT,2,16-Feb-2023 01:29:30,16-Feb-2023 01:40:30,660,0.0916666666666667,7952046.2201,7321959.6892,30,LEO_32 +Y_OCT--LEO_55 +Y_OCT--2,LEO_LEO
LEO_32 +Y_OCT,LEO_58 +X_OCT,2,16-Feb-2023 01:04:30,16-Feb-2023 01:15:30,660,0.0916666666666667,7684502.9002,5422052.2512,30,LEO_32 +Y_OCT--LEO_58 +X_OCT--2,LEO_LEO
LEO_32 +Y_OCT,LEO_61 -X_OCT,3,16-Feb-2023 01:45:30,16-Feb-2023 01:56:30,660,0.0916666666666667,7588821.0743,5415916.7428,30,LEO_32 +Y_OCT--LEO_61 -X_OCT--3,LEO_LEO
LEO_34 +Y_OCT,LEO_57 +Y_OCT,2,16-Feb-2023 01:00:30,16-Feb-2023 01:11:30,660,0.0916666666666667,7967102.0151,7322443.782,30,LEO_34 +Y_OCT--LEO_57 +Y_OCT--2,LEO_LEO
LEO_35 +Y_OCT,LEO_58 +Y_OCT,2,16-Feb-2023 00:46:30,16-Feb-2023 00:57:30,660,0.0916666666666667,7960209.7631,7322195.4665,30,LEO_35 +Y_OCT--LEO_58 +Y_OCT--2,LEO_LEO
LEO_37 +Y_OCT,LEO_60 +Y_OCT,2,16-Feb-2023 00:19:30,16-Feb-2023 00:30:30,660,0.0916666666666667,7974813.8099,7322774.3422,30,LEO_37 +Y_OCT--LEO_60 +Y_OCT--2,LEO_LEO
LEO_38 +Y_OCT,LEO_61 +Y_OCT,2,16-Feb-2023 00:05:30,16-Feb-2023 00:16:30,660,0.0916666666666667,7952566.2371,7321972.8044,30,LEO_38 +Y_OCT--LEO_61 +Y_OCT--2,LEO_LEO
LEO_39 +Y_OCT,LEO_62 +Y_OCT,4,16-Feb-2023 01:41:30,16-Feb-2023 01:52:30,660,0.0916666666666667,7959426.0984,7322170.0747,30,LEO_39 +Y_OCT--LEO_62 +Y_OCT--4,LEO_LEO
LEO_40 +Y_OCT,LEO_63 +Y_OCT,2,16-Feb-2023 01:27:30,16-Feb-2023 01:38:30,660,0.0916666666666667,7967889.3604,7322474.9909,30,LEO_40 +Y_OCT--LEO_63 +Y_OCT--2,LEO_LEO
LEO_1 -Y_OCT,LEO_38 -X_OCT,1,16-Feb-2023 00:42:30,16-Feb-2023 00:53:30,660,0.0916666666666667,7696932.8599,5420912.9886,30,LEO_1 -Y_OCT--LEO_38 -X_OCT--1,LEO_LEO
LEO_1 -Y_OCT,LEO_41 -Y_OCT,2,16-Feb-2023 00:17:30,16-Feb-2023 00:28:30,660,0.0916666666666667,7945217.8279,7321811.7303,30,LEO_1 -Y_OCT--LEO_41 -Y_OCT--2,LEO_LEO
LEO_2 -Y_OCT,LEO_25 -Y_OCT,2,16-Feb-2023 00:12:30,16-Feb-2023 00:23:30,660,0.0916666666666667,7937645.8404,7321700.8762,30,LEO_2 -Y_OCT--LEO_25 -Y_OCT--2,LEO_LEO
LEO_2 -Y_OCT,LEO_36 +X_OCT,1,16-Feb-2023 01:36:30,16-Feb-2023 01:47:30,660,0.0916666666666667,7887933.353,5412512.0711,30,LEO_2 -Y_OCT--LEO_36 +X_OCT--1,LEO_LEO
LEO_2 -Y_OCT,LEO_36 -Y_OCT,2,16-Feb-2023 01:40:30,16-Feb-2023 01:51:30,660,0.0916666666666667,6333611.6109,5412511.955,30,LEO_2 -Y_OCT--LEO_36 -Y_OCT--2,LEO_LEO
LEO_3 -Y_OCT,LEO_26 -Y_OCT,4,16-Feb-2023 01:48:30,16-Feb-2023 01:59:30,660,0.0916666666666667,7997093.747,7324035.3116,30,LEO_3 -Y_OCT--LEO_26 -Y_OCT--4,LEO_LEO
LEO_3 -Y_OCT,LEO_37 +X_OCT,2,16-Feb-2023 01:23:30,16-Feb-2023 01:34:30,660,0.0916666666666667,7603999.2197,5416834.5204,30,LEO_3 -Y_OCT--LEO_37 +X_OCT--2,LEO_LEO
LEO_3 -Y_OCT,LEO_40 -X_OCT,1,16-Feb-2023 00:15:30,16-Feb-2023 00:26:30,660,0.0916666666666667,7846058.3186,5412899.2888,30,LEO_3 -Y_OCT--LEO_40 -X_OCT--1,LEO_LEO
LEO_3 -Y_OCT,LEO_40 -Y_OCT,1,16-Feb-2023 00:11:30,16-Feb-2023 00:22:30,660,0.0916666666666667,6365301.4338,5412899.1646,30,LEO_3 -Y_OCT--LEO_40 -Y_OCT--1,LEO_LEO
LEO_3 -Y_OCT,LEO_43 -Y_OCT,3,16-Feb-2023 01:39:30,16-Feb-2023 01:50:30,660,0.0916666666666667,7960471.0686,7322204.0627,30,LEO_3 -Y_OCT--LEO_43 -Y_OCT--3,LEO_LEO
LEO_4 -Y_OCT,LEO_27 -Y_OCT,2,16-Feb-2023 01:34:30,16-Feb-2023 01:45:30,660,0.0916666666666667,7930879.7988,7321649.8129,30,LEO_4 -Y_OCT--LEO_27 -Y_OCT--2,LEO_LEO
LEO_4 -Y_OCT,LEO_33 -X_OCT,1,16-Feb-2023 00:01:30,16-Feb-2023 00:12:30,660,0.0916666666666667,7710789.2217,5419728.9129,30,LEO_4 -Y_OCT--LEO_33 -X_OCT--1,LEO_LEO
LEO_4 -Y_OCT,LEO_38 +X_OCT,2,16-Feb-2023 01:09:30,16-Feb-2023 01:20:30,660,0.0916666666666667,7738531.8249,5417629.8877,30,LEO_4 -Y_OCT--LEO_38 +X_OCT--2,LEO_LEO
LEO_5 -Y_OCT,LEO_34 -X_OCT,1,16-Feb-2023 01:37:30,16-Feb-2023 01:48:30,660,0.0916666666666667,7818179.3554,5413608.0692,30,LEO_5 -Y_OCT--LEO_34 -X_OCT--1,LEO_LEO
LEO_5 -Y_OCT,LEO_39 +X_OCT,1,16-Feb-2023 00:55:30,16-Feb-2023 01:06:30,660,0.0916666666666667,7873967.7851,5412550.9997,30,LEO_5 -Y_OCT--LEO_39 +X_OCT--1,LEO_LEO
LEO_5 -Y_OCT,LEO_39 -Y_OCT,1,16-Feb-2023 00:59:30,16-Feb-2023 01:10:30,660,0.0916666666666667,6343129.5591,5412550.8809,30,LEO_5 -Y_OCT--LEO_39 -Y_OCT--1,LEO_LEO
LEO_5 -Y_OCT,LEO_45 -Y_OCT,2,16-Feb-2023 01:12:30,16-Feb-2023 01:23:30,660,0.0916666666666667,7974550.2249,7322762.1328,30,LEO_5 -Y_OCT--LEO_45 -Y_OCT--2,LEO_LEO
LEO_6 -Y_OCT,LEO_35 -X_OCT,1,16-Feb-2023 01:23:30,16-Feb-2023 01:34:30,660,0.0916666666666667,7683086.7982,5422186.6738,30,LEO_6 -Y_OCT--LEO_35 -X_OCT--1,LEO_LEO
LEO_6 -Y_OCT,LEO_40 +X_OCT,2,16-Feb-2023 00:42:30,16-Feb-2023 00:53:30,660,0.0916666666666667,7590229.188,5415997.3258,30,LEO_6 -Y_OCT--LEO_40 +X_OCT--2,LEO_LEO
LEO_6 -Y_OCT,LEO_46 -Y_OCT,2,16-Feb-2023 00:58:30,16-Feb-2023 01:09:30,660,0.0916666666666667,7952826.3089,7321979.4613,30,LEO_6 -Y_OCT--LEO_46 -Y_OCT--2,LEO_LEO
LEO_7 -Y_OCT,LEO_30 -Y_OCT,2,16-Feb-2023 00:53:30,16-Feb-2023 01:04:30,660,0.0916666666666667,7930110.5607,7321646.903,30,LEO_7 -Y_OCT--LEO_30 -Y_OCT--2,LEO_LEO
LEO_7 -Y_OCT,LEO_33 +X_OCT,2,16-Feb-2023 00:28:30,16-Feb-2023 00:39:30,660,0.0916666666666667,7724655.6281,5418634.5225,30,LEO_7 -Y_OCT--LEO_33 +X_OCT--2,LEO_LEO
LEO_8 -Y_OCT,LEO_31 -Y_OCT,1,16-Feb-2023 00:39:30,16-Feb-2023 00:50:30,660,0.0916666666666667,7997895.1051,7324088.9823,30,LEO_8 -Y_OCT--LEO_31 -Y_OCT--1,LEO_LEO
LEO_8 -Y_OCT,LEO_34 +X_OCT,1,16-Feb-2023 00:14:30,16-Feb-2023 00:25:30,660,0.0916666666666667,7860009.3601,5412680.075,30,LEO_8 -Y_OCT--LEO_34 +X_OCT--1,LEO_LEO
LEO_8 -Y_OCT,LEO_34 -Y_OCT,1,16-Feb-2023 00:18:30,16-Feb-2023 00:29:30,660,0.0916666666666667,6354193.0843,5412679.9535,30,LEO_8 -Y_OCT--LEO_34 -Y_OCT--1,LEO_LEO
LEO_8 -Y_OCT,LEO_37 -X_OCT,1,16-Feb-2023 00:56:30,16-Feb-2023 01:07:30,660,0.0916666666666667,7832114.9026,5413208.6268,30,LEO_8 -Y_OCT--LEO_37 -X_OCT--1,LEO_LEO
LEO_8 -Y_OCT,LEO_48 -Y_OCT,2,16-Feb-2023 00:31:30,16-Feb-2023 00:42:30,660,0.0916666666666667,7982296.4695,7323147.5952,30,LEO_8 -Y_OCT--LEO_48 -Y_OCT--2,LEO_LEO
LEO_9 -Y_OCT,LEO_40 -Y_OCT,2,16-Feb-2023 00:24:30,16-Feb-2023 00:35:30,660,0.0916666666666667,7944958.9971,7321807.0131,30,LEO_9 -Y_OCT--LEO_40 -Y_OCT--2,LEO_LEO
LEO_9 -Y_OCT,LEO_43 +X_OCT,2,16-Feb-2023 01:48:30,16-Feb-2023 01:59:30,660,0.0916666666666667,7874443.9385,5412548.1874,30,LEO_9 -Y_OCT--LEO_43 +X_OCT--2,LEO_LEO
LEO_10 -Y_OCT,LEO_33 -Y_OCT,1,16-Feb-2023 00:10:30,16-Feb-2023 00:21:30,660,0.0916666666666667,7982561.2671,7323161.7428,30,LEO_10 -Y_OCT--LEO_33 -Y_OCT--1,LEO_LEO
LEO_10 -Y_OCT,LEO_44 +X_OCT,2,16-Feb-2023 01:35:30,16-Feb-2023 01:46:30,660,0.0916666666666667,7590698.5879,5416024.396,30,LEO_10 -Y_OCT--LEO_44 +X_OCT--2,LEO_LEO
LEO_10 -Y_OCT,LEO_47 -X_OCT,1,16-Feb-2023 00:27:30,16-Feb-2023 00:38:30,660,0.0916666666666667,7859533.4628,5412686.0664,30,LEO_10 -Y_OCT--LEO_47 -X_OCT--1,LEO_LEO
LEO_10 -Y_OCT,LEO_47 -Y_OCT,1,16-Feb-2023 00:23:30,16-Feb-2023 00:34:30,660,0.0916666666666667,6354571.1779,5412685.9448,30,LEO_10 -Y_OCT--LEO_47 -Y_OCT--1,LEO_LEO
LEO_10 -Y_OCT,LEO_50 -Y_OCT,2,16-Feb-2023 00:02:30,16-Feb-2023 00:13:30,660,0.0916666666666667,7997627.945,7324071.026,30,LEO_10 -Y_OCT--LEO_50 -Y_OCT--2,LEO_LEO
LEO_11 -Y_OCT,LEO_34 -Y_OCT,4,16-Feb-2023 01:46:30,16-Feb-2023 01:57:30,660,0.0916666666666667,7929854.2338,7321646.0654,30,LEO_11 -Y_OCT--LEO_34 -Y_OCT--4,LEO_LEO
LEO_11 -Y_OCT,LEO_45 +X_OCT,2,16-Feb-2023 01:21:30,16-Feb-2023 01:32:30,660,0.0916666666666667,7725128.6901,5418598.7827,30,LEO_11 -Y_OCT--LEO_45 +X_OCT--2,LEO_LEO
LEO_11 -Y_OCT,LEO_48 -X_OCT,1,16-Feb-2023 00:13:30,16-Feb-2023 00:24:30,660,0.0916666666666667,7724182.5774,5418670.3668,30,LEO_11 -Y_OCT--LEO_48 -X_OCT--1,LEO_LEO
LEO_12 -Y_OCT,LEO_35 -Y_OCT,1,16-Feb-2023 01:32:30,16-Feb-2023 01:43:30,660,0.0916666666666667,7998162.3059,7324107.0046,30,LEO_12 -Y_OCT--LEO_35 -Y_OCT--1,LEO_LEO
LEO_12 -Y_OCT,LEO_46 +X_OCT,1,16-Feb-2023 01:07:30,16-Feb-2023 01:18:30,660,0.0916666666666667,7860485.2659,5412674.1885,30,LEO_12 -Y_OCT--LEO_46 +X_OCT--1,LEO_LEO
LEO_12 -Y_OCT,LEO_46 -Y_OCT,1,16-Feb-2023 01:11:30,16-Feb-2023 01:22:30,660,0.0916666666666667,6353815.0429,5412674.0671,30,LEO_12 -Y_OCT--LEO_46 -Y_OCT--1,LEO_LEO
LEO_12 -Y_OCT,LEO_52 -Y_OCT,2,16-Feb-2023 01:24:30,16-Feb-2023 01:35:30,660,0.0916666666666667,7982031.7131,7323133.5137,30,LEO_12 -Y_OCT--LEO_52 -Y_OCT--2,LEO_LEO
